0,99.9826080024152
1,100.48182781177535
2,100.39869576218017
3,100.16218537847975
4,99.91237579466673
5,99.61627514650692
6,99.98223222335454
7,99.95849805200491
8,100.07674349653219
9,100.16959289487639
10,100.3764197803655
11,99.85624623734088
12,99.73457982672633
13,99.52942441614155
14,99.60533568993027
15,100.04406352763871
16,100.08503687016871
17,99.76375184294355
18,100.08379505666943
19,100.20411667145768
20,100.06916300658608
21,99.66301160720135
22,99.950955441603
23,99.79826245290344
24,99.8794128807157
25,99.5161223325567
26,100.0033209367813
27,99.99785404492214
28,100.07613184427419
29,99.87090363735011
30,99.7812017729438
31,99.24279760674169
32,99.12458554967198
33,98.97046839350226
34,98.8371874106589
35,98.61383159011736
36,98.58382372282772
37,98.45918907618723
38,97.92102602652963
39,97.81836855242285
40,98.29771551130683
41,98.56880112552828
42,98.69610875985363
43,99.01888170968805
44,98.88301921098603
45,98.6619161538332
46,98.79436165432342
47,98.72935875232605
48,98.56215741146453
49,98.22669160379068
50,98.58639489897215
51,98.04811049124383
52,97.95941043174348
53,97.43692851281205
54,97.59224457032349
55,97.69845530705358
56,97.40802296345709
57,97.01671674058856
58,96.67661821349085
59,96.56627584217249
60,95.96445499727314
61,95.59405032031268
62,95.8471380448459
63,96.28442234844044
64,96.2748513312255
65,96.04746375867994
66,96.13726484764973
67,96.0063678870083
68,95.76111167267082
69,96.06753133709874
70,96.4783812507175
71,96.0608822719167
72,96.42203342130591
73,95.95795376073644
74,96.15101374177003
75,96.21669965297406
76,96.27554827846392
77,96.12605995144631
78,96.0999777184029
79,96.07823215264068
80,95.6657189201568
81,95.74918470943287
82,95.5021053258014
83,94.75288511801776
84,94.70348641308992
85,94.47660119069506
86,94.19021347115
87,94.38460445512085
88,94.85201333085274
89,95.1354241454051
90,95.57713664924688
91,95.14704810693516
92,94.89963237561253
93,94.47798973129062
94,94.09432593620238
95,93.92690673428866
96,93.4439324376451
97,93.4222206649677
98,93.35632850310164
99,93.90739673389895
100,93.5130046121615
101,94.08623679590934
102,94.53811719532605
103,94.61495789690716
104,94.27572079384315
105,94.54754211563144
106,94.9685590834445
107,95.30647396569493
108,95.04462652511447
109,95.4935055816243
110,95.26385602571222
111,95.88852792239005
112,95.64656769041962
113,96.5440622337873
114,96.51335933127346
115,96.33827836371125
116,96.33377292490256
117,96.43836941828717
118,96.22046921239726
119,95.96601979407185
120,95.86251382712767
121,95.64784481749598
122,95.55457148959542
123,95.58612279703858
124,95.3799008972326
125,95.03254248975962
126,94.70791539669159
127,94.57749532457967
128,94.37830208874463
129,93.89115209191677
130,93.31922379060926
131,93.37906402991291
132,93.52802042017177
133,93.9182663679059
134,93.59121922680696
135,94.04203109537282
136,93.53778665786947
137,93.49332190965978
138,93.54766872464744
139,93.5114507355871
140,94.04542173733746
141,93.92285472317919
142,93.80254134070047
143,94.21288942636012
144,93.67195038242787
145,93.52060449879976
146,93.9026893047584
147,93.70118149346074
148,93.46814365764423
149,92.83028160155102
150,91.54833804079529
151,91.71854107161022
152,91.60063399048416
153,91.3685775284269
154,91.68749392373745
155,91.45612433106481
156,90.95743776179803
157,90.86907335230741
158,91.79863770397499
159,91.43583119393455
160,91.32302862049133
161,91.38767479814095
162,91.05557954220178
163,90.97101972594103
164,90.73542906218083
165,91.05591578346194
166,91.17442174974212
167,91.61233531947242
168,91.99993189040458
169,92.28731452231561
170,92.07912018598644
171,91.80745128933667
172,91.80175252233005
173,91.99162148889086
174,92.18670970643983
175,91.71820191999088
176,91.77657685113144
177,92.29015118696562
178,92.43311918799498
179,92.21721905574132
180,92.17847616426569
181,91.90787884962508
182,91.81665362947638
183,91.5908011092205
184,91.35297208254171
185,91.84735066774942
186,92.2867319420553
187,92.65544784325769
188,92.1310644935396
189,92.09938432042767
190,92.61382068756731
191,92.8796232531675
192,92.43590166272784
193,91.692800256397
194,91.64158093689478
195,91.87643025597157
196,91.82351229278635
197,91.48919222426078
198,91.35984894112494
199,91.43035678814667
200,90.8924749567562
201,90.92206768375544
202,91.30107199043914
203,91.09796635673268
204,91.08828727076839
205,91.17429033555082
206,90.82855761921549
207,91.40803236819058
208,91.20998703001926
209,90.81554343267948
210,90.94393008543707
211,91.14084139741904
212,91.30879336036182
213,91.39819139676902
214,90.93373759991121
215,90.55878141592675
216,89.78808119587372
217,89.63485218162529
218,89.19296955003928
219,89.53426412119418
220,89.61848364001966
221,89.11034778711941
222,89.0830749187436
223,88.80251270137924
224,88.4829185731823
225,88.50265169507888
226,88.10011928223051
227,88.53288566289085
228,88.88996376224162
229,89.32785802316803
230,89.25352943998735
231,89.30686426687774
232,89.52650352371775
233,89.37430557545734
234,89.19940575122416
235,89.23366302961938
236,89.58918853688223
237,89.57594031981752
238,89.0810127310999
239,89.37810569935947
240,89.539121173742
241,89.9711671128539
242,90.16990906636069
243,90.48484608588244
244,90.7680820910814
245,90.71972412069218
246,90.48590210116535
247,90.37110898588543
248,90.46887763343464
249,90.41658926914822
250,89.27638295688584
251,89.1269778869035
252,88.92330844925935
253,88.85767023066781
254,89.05919367277238
255,88.22629784266358
256,88.50583023949675
257,88.63886239453625
258,88.55300529307367
259,87.98354607933895
260,87.96605129185174
261,87.77983454805519
262,87.3100137386522
263,86.94899386963357
264,87.05794309351668
265,86.83883361088003
266,87.00283204455724
267,87.31974479950021
268,87.1845108135816
269,87.32261772951199
270,87.33146320728379
271,87.01205261551118
272,86.86969146934614
273,86.89321698038117
274,87.25380631828159
275,87.27725835030434
276,87.21567669620516
277,87.37161207382894
278,87.33764264924018
279,87.29795278223823
280,87.78535788434736
281,88.07471952210057
282,87.6873827033629
283,87.77398372877428
284,87.55106209833245
285,87.62067736010438
286,87.57319519110057
287,87.26068330147132
288,87.24287821047457
289,86.72267759372994
290,86.26886429805981
291,85.90069282781256
292,85.52867597976446
293,85.45527982877421
294,85.06708171555793
295,85.44074100704287
296,85.47463976137662
297,86.20952377326968
298,85.76185391994568
299,85.46248413730129
300,85.03374710799478
301,84.878278440352
302,84.57946531371614
303,84.17847407076289
304,84.38801142689883
305,84.71767734863955
306,85.04001853981521
307,84.96229030115802
308,85.05284520631294
309,84.69340306814809
310,84.40874273912966
311,84.80903873276462
312,84.42623664053701
313,83.9531585928434
314,83.78156796603707
315,83.71680655917686
316,83.76290038280246
317,83.31053947665005
318,83.52245357030169
319,83.81161495959938
320,83.85977802173652
321,83.46787027136777
322,83.38755819537626
323,83.34153806513585
324,83.2431376442488
325,83.32882070634486
326,83.45120148962125
327,83.1547142640958
328,83.04489166593719
329,83.51329309885608
330,82.88180954542243
331,83.10764553130514
332,82.92994444377912
333,82.81243071939541
334,82.63612931894947
335,82.08672818356598
336,82.34797142058525
337,82.82912538861748
338,82.694179124652
339,82.56039877453196
340,82.27298449970935
341,82.59245841095945
342,82.57426328158307
343,82.49445541302494
344,83.11560092338681
345,83.75193692909029
346,83.53075616023712
347,83.32050733928101
348,83.31338562383453
349,82.98965836214828
350,82.6737318390811
351,82.76667413208152
352,82.39724271195139
353,82.06269349474861
354,82.02603334341278
355,82.15828781386243
356,81.90448296118538
357,82.18724257377826
358,82.51103993911458
359,82.28284852544515
360,82.38525126162682
361,82.12007559005006
362,81.90470296691953
363,81.95685299803773
364,81.80013754014757
365,82.2681709069437
366,82.42561700500836
367,82.49352962555007
368,81.96848856914954
369,82.2155035538114
370,82.50407883872803
371,82.23086446295368
372,82.29195654629125
373,82.11927334477733
374,82.05589339585671
375,81.97297459979877
376,82.65492794762412
377,83.3735587847023
378,83.31627938805089
379,83.11368273557997
380,82.9766348492348
381,83.23806024939353
382,82.86874182180026
383,82.46947241507273
384,82.23684625873192
385,82.26873553398227
386,82.63112468993992
387,82.19946493955622
388,82.24005482048537
389,82.48477111826361
390,82.16635327231896
391,81.65301174657759
392,81.18218307481573
393,81.09062606272188
394,80.80349660913434
395,81.17564674078457
396,81.20557452173986
397,81.22261100735581
398,80.86414977322673
399,81.02038340446346
400,80.3913839404016
401,80.95354555465819
402,81.17014010539445
403,80.90420500816225
404,80.58071808697224
405,80.38206503926726
406,80.49033339766721
407,80.3066273672864
408,80.28351915597887
409,79.94879850488931
410,80.74698579300657
411,80.16706692099932
412,79.83322420953851
413,80.25442902988559
414,80.06840372346561
415,80.13841916072951
416,80.05302976385403
417,79.83922619949709
418,80.0204261632503
419,79.72506441960716
420,79.55311279027632
421,79.91985773559232
422,79.79064912990195
423,79.30358370258331
424,79.00735974248563
425,79.51256855646356
426,79.44567465695495
427,79.57114496748385
428,80.1271216638896
429,80.42440154553722
430,80.81419107645382
431,80.9758004895184
432,80.69349656999843
433,81.01186850131235
434,81.23045538841457
435,80.6768917654563
436,80.60738859508123
437,80.31675038118873
438,80.178943185603
439,80.07878825553223
440,79.6510421347035
441,79.68988703748226
442,79.71574060120288
443,79.00919352249112
444,78.69899641357452
445,79.0781554522555
446,79.0658284729574
447,78.23002148144154
448,78.14494844422161
449,77.65976735284065
450,77.37902988473685
451,76.80502695044558
452,76.43892292227501
453,76.48523695845718
454,76.37570746933983
455,76.5683353918219
456,76.54022871459625
457,76.43073865937806
458,76.14700858946229
459,75.94261809600864
460,76.30185270486227
461,75.98745709159739
462,75.90017931635215
463,75.50320301191441
464,75.25551286765987
465,75.51282197854502
466,75.9114067932996
467,75.30614314996015
468,75.20792543574032
469,75.20560978295464
470,75.77137447292228
471,75.31388936597348
472,75.18361654433522
473,75.24788684637684
474,75.2488348497179
475,75.13426152537426
476,75.16588461656438
477,75.13054183623832
478,74.63953653735763
479,74.24512504784445
480,73.97040281175076
481,74.23484479255431
482,73.84949323118505
483,73.72859477357716
484,73.88902512346483
485,74.1135178935892
486,74.23618201550322
487,74.24375480197806
488,74.3036152526934
489,74.29530948171455
490,75.24913322511995
491,75.46043657482353
492,75.92424365729974
493,76.00645417138107
494,75.87741355947455
495,76.14520345540743
496,75.97078705396764
497,75.5470855416883
498,75.68070269916129
499,75.69943302802936
500,75.69206636365068
501,75.74972337331626
502,75.94698112174517
503,75.9024124378228
504,75.53058621824401
505,76.20575847941691
506,76.61494154097802
507,76.81122446819502
508,77.0539019453602
509,76.82927746125287
510,76.5986414365384
511,76.96567221048151
512,77.05328830968838
513,76.96120527704014
514,76.91756882032254
515,76.40564087634587
516,76.72003391723716
517,76.5337708408126
518,76.4107172156645
519,76.58394147406061
520,76.0424312497184
521,76.24260938142803
522,75.58995691578419
523,75.44262194994499
524,75.3332429052862
525,74.9697898622725
526,75.04566614426922
527,74.75837968921645
528,74.7097067303644
